Mes;Categor¡a;?tem;Referencia;Descripci¢n;Cantidad en Principal;Cantidad m¡nima en Principal;Cantidad m xima en Principal;Cantidad total;Cantidad en remisiones;Unidad;Estado;Costo promedio;Total
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL AVENA 2 L;JBA04A;;0;1;2;0;0;Unidad;Inactivo;5289,210051;0
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL AVENA GALON;JBA05A;;-1;2;4;-1;0;Unidad;Inactivo;9436,77;-9436,77
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL AVENA GARRAFA;JBA06A;;0;1;2;0;0;Unidad;Inactivo;48743;0
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL  COCO 300 mL;JBA01C;;0;0;0;0;0;Unidad;Inactivo;1062,110556;0
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL COCO 500 mL;JBA02C;;0;2;4;0;0;Unidad;Inactivo;1927,91;0
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL COCO 1 L;JBA03C;;-1;2;4;-1;0;Unidad;Inactivo;3431;-3431
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL COCO 2 L;JBA04C;;-2;1;2;-2;0;Unidad;Inactivo;4725,32;-9450,64
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL COCO GALON;JBA05C;;1;2;4;1;0;Unidad;Inactivo;8946,840107;8946,84
Junio;CUIDADO PERSONAL;JABON DE MANOS Y CUERPO ANTIBACTERIAL COCO GARRAFA;JBA06C;;0;1;2;0;0;Unidad;Inactivo;44421;0
Junio;COCINA;LIMPIA ESTUFA 500 mL;LE02;;13;5;10;13;0;Unidad;Activo;1119,170302;14549,21
Junio;COCINA;LIMPIA ESTUFA 1 L;LE03;;25;8;16;25;0;Unidad;Activo;2418,151798;60453,79
Junio;COCINA;LIMPIA ESTUFA GALON;LE05;;32;9;18;32;0;Unidad;Activo;6128,376293;196108,04
Junio;COCINA;LIMPIA ESTUFA GARRAFA;LE06;;4;3;4;4;0;Unidad;Activo;28269;113076
Junio;COCINA;LAVA LOZA 500 mL.;LL02;;13;3;6;13;0;Unidad;Activo;1617,433674;21026,64
Junio;COCINA;LAVA LOZA 1 L;LL03;;30;7;14;30;1;Unidad;Activo;2974,509933;89235,3
Junio;COCINA;LAVA LOZA GALON;LL05;;5;12;24;5;0;Unidad;Activo;8497,782679;42488,91
Junio;COCINA;LAVA LOZA GARRAFA;LL06;;2;2;4;2;0;Unidad;Activo;40734,6676;81469,34
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL LAVANDA 500 Ml;LPA02L;;-1;2;4;-1;0;Unidad;Activo;1565,481675;-1565,48
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL NATURE 500 Ml;LPA02N;;0;4;8;0;0;Unidad;Activo;1579;0
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL TALCO 500 Ml;LPA02T;;0;1;2;0;0;Unidad;Activo;1579;0
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CITRONELA 500 Ml;LPA02C;;-1;1;2;-1;0;Unidad;Activo;1572,023117;-1572,02
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CANELA PICANTE 500 Ml;LPA02CP;;0;2;4;0;0;Unidad;Activo;1527;0
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL LAVANDA 1L;LPA03L;;12;5;10;12;0;Unidad;Activo;2793,264749;33519,18
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL NATURE 1L;LPA03N;;-5;6;12;-5;0;Unidad;Activo;3046,406605;-15232,03
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL TALCO 1L;LPA03T;;-2;3;6;-2;0;Unidad;Activo;2844,6;-5689,2
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CITRONELLA 1L;LPA03C;;6;6;12;6;0;Unidad;Activo;2547,57754;15285,47
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CANELA PICANTE 1L;LPA03CP;;10;5;10;10;0;Unidad;Activo;2371;23710
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL LAVANDA GALON;LPA05L;;17;6;12;17;0;Unidad;Activo;8007,118862;136121,02
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL NATURE GALON;LPA05N;;16;3;6;16;0;Unidad;Activo;8120,108696;129921,74
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL TALCO GALON;LPA05T;;7;2;4;7;0;Unidad;Activo;7311,613971;51181,3
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CITRONELLA GALON;LPA05C;;5;5;10;5;0;Unidad;Activo;5928,883646;29644,42
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CANELA PICANTE GALON;LPA05CP;;12;2;4;12;0;Unidad;Activo;7447;89364
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL LAVANDA GARRAFA;LPA06L;;2;2;4;2;0;Unidad;Activo;38486;76972
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL NATURE GARRAFA;LPA06N;;0;1;1;0;0;Unidad;Activo;29822,5;0
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL TALCO GARRAFA;LPA06T;;0;1;1;0;0;Unidad;Activo;37179;0
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CITRONELLA GARRAFA;LPA06C;;0;1;2;0;0;Unidad;Activo;38292;0
Junio;HOGAR;LIMPIA PISOS ANTIBACTERIAL CANELA PICANTE GARRAFA;LPA06CP;;0;0;0;0;0;Unidad;Activo;24503;0
Junio;VEHICULOS;LIMPIA VIDRIOS 500 mL PISTOLA;LV02;;12;6;12;12;0;Unidad;Activo;1609,389987;19312,68
Junio;VEHICULOS;LIMPIA VIDRIOS 1 L PISTOLA;LV03;;16;5;10;16;0;Unidad;Activo;2247,697649;35963,16
Junio;VEHICULOS;LIMPIA VIDRIOS GALON;LV05;;2;8;16;2;0;Unidad;Activo;3374,242727;6748,49
Junio;VEHICULOS;LIMPIA VIDRIOS GARRAFA;LV06;;1;1;1;1;0;Unidad;Activo;19039;19039
Junio;VEHICULOS;LLANTIL LIBRA;LT02;;1;4;8;1;0;Unidad;Activo;2051;2051
Junio;VEHICULOS;LLANTIL LIT;LT03;;7;3;6;7;1;Unidad;Activo;4019,681858;28137,77
Junio;VEHICULOS;LLANTIL MED GAL;LT04;;0;0;0;0;0;Unidad;Activo;5508;0
Junio;VEHICULOS;LLANTIL GAL;LT05;;0;1;2;0;0;Unidad;Activo;13150;0
Junio;VEHICULOS;LLANTIL GARRAFA;LT06;;0;1;1;0;0;Unidad;Activo;58964;0
Junio;COCINA;QUITA GRASA 500 mL PISTOLA;QG02;;13;2;4;13;0;Unidad;Activo;1604,141627;20853,84
Junio;COCINA;QUITA GRASA 1 L PISTOLA;QG03;;25;2;4;25;0;Unidad;Activo;2228,285781;55707,14
Junio;COCINA;QUITA GRASA GALON;QG05;;10;2;4;10;0;Unidad;Activo;3301,897691;33018,98
Junio;COCINA;QUITA GRASA GARRAFA;QG06;;6;1;1;6;0;Unidad;Activo;15063,85714;90383,14
Junio;VEHICULOS;SHAMPOO PARA AUTOS LIB;SA02;;12;3;6;12;1;Unidad;Activo;1689,06696;20268,8
Junio;VEHICULOS;SHAMPOO PARA AUTOS LIT;SA03;;13;3;6;13;0;Unidad;Activo;2909,85;37828,05
Junio;VEHICULOS;SHAMPOO PARA AUTOS MED GAL;SA04;;5;0;0;5;0;Unidad;Activo;3996,56;19982,8
Junio;VEHICULOS;SHAMPOO PARA AUTOS GALON;SA05;;8;1;2;8;0;Unidad;Activo;7303,221065;58425,77
Junio;VEHICULOS;SHAMPOO PARA AUTOS GARRAFA;SA06;;1;3;6;1;0;Unidad;Activo;33334,26667;33334,27
Junio;HOGAR;SHAMPOO MUEBLES Y ALFOM. LIB;SM02;;8;3;6;8;0;Unidad;Activo;1702,214286;13617,71
Junio;HOGAR;SHAMPOO MUEBLES Y ALFOM. LIT;SM03;;2;7;14;2;0;Unidad;Activo;2647,16129;5294,32
Junio;HOGAR;SHAMPOO MUEBLES Y ALFOM. MED GAL;SM04;;5;0;0;5;0;Unidad;Activo;4019,195929;20095,98
Junio;HOGAR;SHAMPOO MUEBLES Y ALFOM. GALON;SM05;;1;2;4;1;0;Unidad;Activo;7005,666667;7005,67
Junio;HOGAR;SHAMPOO MUEBLES Y ALFOM. GARRAFA;SM06;;0;1;2;0;0;Unidad;Activo;29847;0
Junio;ROPA;SUAVIZANTE TEXTIL 1L;ST03;;11;5;10;11;0;Unidad;Activo;2817,812904;30995,94
Junio;ROPA;SUAVIZANTE TEXTIL 2L;ST04;;12;1;2;12;0;Unidad;Activo;4196,055968;50352,67
Junio;ROPA;SUAVIZANTE TEXTIL GALON;ST05;;7;5;10;7;0;Unidad;Activo;7860,283644;55021,99
Junio;ROPA;SUAVIZANTE TEXTIL GARRAFA;ST06;;3;2;4;3;0;Unidad;Activo;36275,6;108826,8
Junio;HOGAR;VENENO LIBRA;VE02;;7;4;8;7;0;Unidad;Activo;1334;9338
Junio;HOGAR;VENENO LIBRA C/PISTOLA;VE02P;;5;7;14;5;0;Unidad;Activo;1636,651827;8183,26
Junio;HOGAR;VENENO 1 L;VE03;;14;3;6;14;0;Unidad;Activo;2652,495629;37134,94
Junio;HOGAR;VENENO 1 L C/PISTOLA;VE03P;;6;4;8;6;0;Unidad;Activo;2976;17856
Junio;HOGAR;VENENO 2 L;VE04;;2;2;4;2;0;Unidad;Activo;3901;7802
Junio;HOGAR;VENENO GALON;VE05;;4;3;6;4;0;Unidad;Activo;6952;27808
Junio;HOGAR;VENENO GARRAFA;VE06;;0;0;0;0;0;Unidad;Activo;30139;0
Junio;HOGAR;VINALIMPIO 1 L;VL03;;37;2;4;37;0;Unidad;Activo;1965,867065;72737,08
Junio;HOGAR;VINALIMPIO 2 L;VL04;;10;2;4;10;0;Unidad;Activo;2505,381221;25053,81
Junio;HOGAR;VINALIMPIO GALON;VL05;;14;2;4;14;0;Unidad;Activo;3656;51184
Junio;HOGAR;VINALIMPIO GARRAFA;VL06;;2;1;1;2;0;Unidad;Activo;19410,66667;38821,33
Junio;PERFUMERIA;FRASCO PERFUME  1 ONZ TRINITY;FP07;;136;0;0;136;0;Unidad;Activo;975,668131;132690,87
Junio;PERFUMERIA;FRASCO PERFUME  1 ONZ LUJO SINGLE;FP07L;;140;0;0;140;0;Unidad;Activo;1424,764457;199467,02
Junio;PERFUMERIA;FRASCO PERFUME  1 ONZ LUJO CARTIER/DUBAY/ETERNITY;FP07L2;;0;0;0;0;0;Unidad;Activo;3390;0
Junio;PERFUMERIA;FRASCO PERFUME  2 ONZ MONZA;FP08;;-6;0;0;-6;0;Unidad;Activo;1633,333333;-9800
Junio;PERFUMERIA;FRASCO PERFUME  2 ONZ LUJO BIG SINGLE/BIG CARTIER;FP08L;;26;0;0;26;0;Unidad;Activo;3350,400036;87110,4
Junio;PERFUMERIA;FRASCO PERFUME  2 ONZ LUXURY LUJO;FP08L2;;-1;0;0;-1;0;Unidad;Activo;4840;-4840
Junio;PERFUMERIA;FRASCO PERFUME  2 ONZA INVICTUS;FP08L3;;0;0;0;0;0;Unidad;Activo;3842,857143;0
Junio;PERFUMERIA;FRASCO PERFUME  2 ONZ RECTANGULAR;FP08L4;;0;0;0;0;0;Unidad;Activo;3000;0
Junio;PERFUMERIA;FRASCO PERFUME  2 ONZ TACON + CAJA;FP08L5;;-1;0;0;-1;0;Unidad;Activo;7280;-7280
Junio;PERFUMERIA;FRASCO PERFUME BIG MONZA 100 ML;FP09;;-1;0;0;-1;0;Unidad;Activo;3113,846154;-3113,85
Junio;PERFUMERIA;FRASCO PERFUME SILK 110 ML;FP10;;-2;0;0;-2;0;Unidad;Activo;4326,875;-8653,75
Junio;PERFUMERIA;GOTERO X 10 GR;GT00;;137;0;0;137;0;Unidad;Activo;267,119176;36595,33
Junio;PERFUMERIA;CAJA LOCION TRINITY X 30 ML DAMA;CJ07;;-35;0;0;-35;0;Unidad;Activo;356,680394;-12483,81
Junio;PERFUMERIA;CAJA LOCION MONZA X 60 ML DAMA;CJ08;;-9;0;0;-9;0;Unidad;Activo;450;-4050
Junio;PERFUMERIA;CAJA LOCION PLATEADA X 60 ML;CJ08L;;0;0;0;0;0;Unidad;Activo;640;0
Junio;PERFUMERIA;CAJA LOCION BIG MONZA X 100 ML DAMA;CJ09;;0;0;0;0;0;Unidad;Activo;570;0
Junio;PERFUMERIA;CAJA REGALO PERFUMERIA;;;10;0;0;10;0;Unidad;Activo;700;7000
Junio;PERFUMERIA;ALCOHOL PERFUMERIA GR;AP09;;7156,7;1000;20000;7156,7;0;Gramo;Activo;11,431546;81812,15
Junio;PERFUMERIA;ALCOHOL PERFUMERIA 125 ML;AP00;;0;0;0;0;0;Unidad;Inactivo;1589;0
Junio;PERFUMERIA;ALCOHOL PERFUMERIA 250 ML;AP01;;-4;0;0;-4;0;Unidad;Inactivo;2979;-11916
Junio;PERFUMERIA;ALCOHOL PERFUMERIA BOTELLA 500 ML;AP02;;-2;0;0;-2;0;Unidad;Inactivo;6729;-13458
Junio;PERFUMERIA;ALCOHOL PERFUMERIA MEDIO GAL;AP04;;0;0;0;0;0;Unidad;Activo;16072;0
Junio;PERFUMERIA;ALCOHOL PERFUMERIA GAL;AP05;;0;0;0;0;0;Unidad;Activo;32143;0
Junio;PERFUMERIA;FEROMONAS GR;FE09;;539;30;500;539;0;Gramo;Activo;118,496957;63869,86
Junio;QUIMICOS;FEROMONAS 25 GR ONZA;FE07;;-6;0;0;-6;0;Unidad;Inactivo;2375;-14250
Junio;PERFUMERIA;REPLICA GOOD GIRL/INVICTUS;;;0;0;0;0;0;Unidad;Activo;41000;0
Junio;PERFUMERIA;REPLICA OTROS PERFUMES;;;0;0;0;0;0;Unidad;Activo;50800;0
Junio;PERFUMERIA;PERFUME 212 MASC GR;212M09;;71;30;250;71;0;Gramo;Activo;433,059498;30747,22
Junio;PERFUMERIA;PERFUME 212 VIP MASC GR;212VM09;;-23;30;250;-23;0;Gramo;Activo;432,234565;-9941,39
Junio;PERFUMERIA;PERFUME 212 VIP WILD PARTY MASC GR;212VWPM09;;419;30;250;419;0;Gramo;Activo;440,061455;184385,75
Junio;PERFUMERIA;PERFUME 212 VIP BLACK MASC GR;212VBM09;;190;30;250;190;0;Gramo;Activo;437,821624;83186,11
Junio;PERFUMERIA;PERFUME 360 MASC GR;360M09;;108;30;250;108;0;Gramo;Activo;440,282918;47550,56
Junio;PERFUMERIA;PERFUME ANGEL MASC GR;AM09;;306;30;250;306;0;Gramo;Activo;441,186202;135002,98
Junio;PERFUMERIA;PERFUME ARSENAL MASC GR;AAM09;;37;30;250;37;0;Gramo;Activo;471;17427
Junio;PERFUMERIA;PERFUME BAD BOY MASC GR;BBM09;;300;30;250;300;0;Gramo;Activo;436,14554;130843,66
Junio;PERFUMERIA;PERFUME BE A LEGEND MASC  GR;BAM09;;134;30;250;134;0;Gramo;Activo;429,642038;57572,03
Junio;PERFUMERIA;PERFUME BLACK XS MASC GR;XSM09;;48;30;250;48;0;Gramo;Activo;431,322457;20703,48
Junio;PERFUMERIA;PERFUME BLUE SEDUCTION MASC GR;BLSM09;;276;30;250;276;0;Gramo;Activo;432,316454;119319,34
Junio;PERFUMERIA;PERFUME BLV BULGARY MASC GR;BLVBM09;;222;30;250;222;0;Gramo;Activo;441,186427;97943,39
Junio;PERFUMERIA;PERFUME BOSS MASC GR;BM09;;193;30;250;193;0;Gramo;Activo;440,622777;85040,2
Junio;PERFUMERIA;PERFUME BOSS ORANGE MASC GR;BOM09;;4,8;30;250;4,8;0;Gramo;Activo;426,600073;2047,68
Junio;PERFUMERIA;PERFUME BOSS UNLIMITED MASC GR;BUM09;;226;30;250;226;0;Gramo;Activo;420,892735;95121,76
Junio;PERFUMERIA;PERFUME CAROLINA HERRERA MASC GR;CHM09;;34,5;30;250;34,5;0;Gramo;Activo;440,042859;15181,48
Junio;PERFUMERIA;PERFUME CH AFRICA MASC GR;CHAM09;;238;30;250;238;0;Gramo;Activo;471;112098
Junio;PERFUMERIA;PERFUME DIESEL BLANCA MASC GR;DSM09;;84;30;250;84;0;Gramo;Activo;439,168319;36890,14
Junio;PERFUMERIA;PERFUME DOLCE GABBANA MASC GR;D&GM09;;250;30;250;250;0;Gramo;Activo;470;117500
Junio;PERFUMERIA;PERFUME EROS VERSACE MASC GR;EVM09;;231;30;250;231;0;Gramo;Activo;437,5086;101064,49
Junio;PERFUMERIA;PERFUME ETERNITY MASC GR;EM09;;185;30;250;185;0;Gramo;Activo;438,750454;81168,83
Junio;PERFUMERIA;PERFUME FACONNABLE MASC GR;FM09;;2;30;250;2;0;Gramo;Activo;454,212454;908,42
Junio;PERFUMERIA;PERFUME FARENHEITH MASC GR;FRM09;;47,5;30;250;47,5;0;Gramo;Activo;439,796696;20890,34
Junio;PERFUMERIA;PERFUME FERRARI MASC GR;FEM09;;69;30;250;69;0;Gramo;Activo;450;31050
Junio;PERFUMERIA;PERFUME GIVENCHY BLUE MASC GR;GBM09;;262;30;250;262;0;Gramo;Activo;431,833038;113140,26
Junio;PERFUMERIA;PERFUME HUGO BOSS MASC GR;HBM09;;433;30;250;433;0;Gramo;Activo;439,99999;190520
Junio;PERFUMERIA;PERFUME INSURRECTION MASC GR;INSUM09;;132,5;30;250;132,5;0;Gramo;Activo;440;58300
Junio;PERFUMERIA;PERFUME INVICTUS MASC GR;INVM09;;277,6;30;250;277,6;0;Gramo;Activo;440,000035;122144,01
Junio;PERFUMERIA;PERFUME ISSEY MIYAKE MASC GR;IMM09;;159;30;250;159;0;Gramo;Activo;439,96927;69955,11
Junio;PERFUMERIA;PERFUME ISSEY SHADE OF LAGOON MASC GR;IMSLM09;;68,5;30;250;68,5;0;Gramo;Activo;440;30140
Junio;PERFUMERIA;PERFUME JEAN PAUL GAULTIER MASC GR;JPGM09;;164;30;250;164;0;Gramo;Activo;437,594045;71765,42
Junio;PERFUMERIA;PERFUME LACOSTE RED MASC GR;LRM09;;22;30;250;22;0;Gramo;Activo;359,327552;7905,21
Junio;PERFUMERIA;PERFUME LACOSTE WHITE MASC GR;LWM09;;108,5;30;250;108,5;0;Gramo;Activo;440;47740
Junio;PERFUMERIA;PERFUME LACOSTE WHITE NOIR MASC GR;LWNM09;;238;30;250;238;0;Gramo;Activo;440,004589;104721,09
Junio;PERFUMERIA;PERFUME LAPIDUS MASC GR;LPM09;;251;30;250;251;0;Gramo;Activo;438,862928;110154,59
Junio;PERFUMERIA;PERFUME LEGACY CR7 MASC GR;LM09;;189;30;250;189;0;Gramo;Activo;440,564062;83266,61
Junio;PERFUMERIA;PERFUME NAUTICA VOYAGE MASC GR;NVM09;;284;30;250;284;0;Gramo;Activo;437,970744;124383,69
Junio;PERFUMERIA;PERFUME ONE MILLION MASC GR;1MM09;;-118;30;250;-118;0;Gramo;Activo;440,001969;-51920,23
Junio;PERFUMERIA;PERFUME ONE MILLION LUCKY MASC GR;1MLM09;;152,4;30;250;152,4;0;Gramo;Activo;440,104128;67071,87
Junio;PERFUMERIA;PERFUME PARIS HILTON MASC GR;PHM09;;155;30;250;155;0;Gramo;Activo;445,164532;69000,5
Junio;PERFUMERIA;PERFUME POLO RED MASC GR;LPRM09;;262;30;250;262;0;Gramo;Activo;440,417892;115389,49
Junio;PERFUMERIA;PERFUME PURE XS MASC GR;XSPM09;;-197,5;30;250;-197,5;0;Gramo;Activo;440,047024;-86909,29
Junio;PERFUMERIA;PERFUME SILVER MOUNTAIN MASC GR;SMM09;;271;30;250;271;0;Gramo;Activo;436,355959;118252,46
Junio;PERFUMERIA;PERFUME SOLO LOEWE MASC GR;SM09;;53,5;30;250;53,5;0;Gramo;Activo;432,947403;23162,69
Junio;PERFUMERIA;PERFUME SPIRIT OF THE BRAVE MASC GR;SBM09;;-7;30;250;-7;0;Gramo;Activo;440,248006;-3081,74
Junio;PERFUMERIA;PERFUME STAR WALKER MASC GR;SWM09;;122,5;30;250;122,5;0;Gramo;Activo;426,948915;52301,24
Junio;PERFUMERIA;PERFUME TOMMY MASC GR;TM09;;198;30;250;198;0;Gramo;Activo;440,080682;87135,98
Junio;PERFUMERIA;PERFUME ZLATAN IBRAHIMOVIC MASC GR;ZIM09;;73,5;30;250;73,5;0;Gramo;Activo;453,332578;33319,94
Junio;PERFUMERIA;PERFUME 212 VIP ROSE FEM GR;212VRF09;;132;30;250;132;0;Gramo;Activo;440,003962;58080,52
Junio;PERFUMERIA;PERFUME 360 FEM GR;360F09;;-8;30;250;-8;0;Gramo;Activo;440,00015;-3520
Junio;PERFUMERIA;PERFUME ANGEL  FEM GR;AF09;;142,5;30;250;142,5;0;Gramo;Activo;441,947908;62977,58
Junio;PERFUMERIA;PERFUME BULGARI OMNIA CRISTAL  FEM GR;BOF09;;173;30;250;173;0;Gramo;Activo;433,49543;74994,71
Junio;PERFUMERIA;PERFUME BURBERRY  FEM GR;BBF09;;240;30;250;240;0;Gramo;Activo;427,530298;102607,27
Junio;PERFUMERIA;PERFUME CAN CAN FEM GR;CCF09;;220;30;250;220;0;Gramo;Activo;428,866893;94350,72
Junio;PERFUMERIA;PERFUME CAN CAN BURLESQUE FEM GR;CCBF09;;275,5;30;250;275,5;0;Gramo;Activo;441,568404;121652,1
Junio;PERFUMERIA;PERFUME CAROLINA HERRERA FEM GR;CHF09;;-11;30;250;-11;0;Gramo;Activo;428,08988;-4708,99
Junio;PERFUMERIA;PERFUME CH FEM GR;;;334;30;250;334;0;Gramo;Activo;434,230446;145032,97
Junio;PERFUMERIA;PERFUME COCONUT PASSION VS FEM GR;CPVSF09;;109;30;250;109;0;Gramo;Activo;407,229854;44388,05
Junio;PERFUMERIA;PERFUME FANTASY FEM GR;FNF09;;210,5;30;250;210,5;0;Gramo;Activo;451,438876;95027,88
Junio;PERFUMERIA;PERFUME GOOD GIRL FEM GR;GGF09;;149;30;250;149;0;Gramo;Activo;440;65560
Junio;PERFUMERIA;PERFUME HEIRESS FEM GR;HF09;;66,5;30;250;66,5;0;Gramo;Activo;445,66648;29636,82
Junio;PERFUMERIA;PERFUME HUGO BOSS FEM GR;HBF09;;-60;30;250;-60;0;Gramo;Activo;468,922291;-28135,34
Junio;PERFUMERIA;PERFUME J?ADOR FEM GR;JF09;;57;30;250;57;0;Gramo;Activo;467,82309;26665,92
Junio;PERFUMERIA;PERFUME JEAN PAUL GAULTIER FEM GR;JPGF09;;-28;30;250;-28;0;Gramo;Activo;440,046545;-12321,3
Junio;PERFUMERIA;PERFUME LA VIE EST BELLE FEM GR;LVBF09;;270;30;250;270;0;Gramo;Activo;429,415239;115942,11
Junio;PERFUMERIA;PERFUME LADY MILLION FEM GR;LMF09;;263;30;250;263;0;Gramo;Activo;471;123873
Junio;PERFUMERIA;PERFUME LIGHT BLUE FEM GR;LBF09;;269;30;250;269;0;Gramo;Activo;429,802418;115616,85
Junio;PERFUMERIA;PERFUME LOLITA LEMPICKA FEM GR;LLF09;;52;30;250;52;0;Gramo;Activo;408,881103;21261,82
Junio;PERFUMERIA;PERFUME LOVE OF PINK FEM GR;LOPF09;;0;30;250;0;0;Gramo;Activo;500;0
Junio;PERFUMERIA;PERFUME MAD ABOUT YOU FEM GR;MAYF09;;165;30;250;165;0;Gramo;Activo;444,701218;73375,7
Junio;PERFUMERIA;PERFUME OLYMPEA FEM GR;OF09;;15;30;250;15;0;Gramo;Activo;395,75067;5936,26
Junio;PERFUMERIA;PERFUME PASSPORT FEM GR;PPHF09;;262;30;250;262;0;Gramo;Activo;437,702221;114677,98
Junio;PERFUMERIA;PERFUME PARIS HILTON FEM GR;PHF09;;20;30;250;20;0;Gramo;Activo;320,397905;6407,96
Junio;PERFUMERIA;PERFUME ROCK SHAKIRA FEM GR;RSF09;;215;30;250;215;0;Gramo;Activo;434,953488;93515
Junio;PERFUMERIA;PERFUME SOFIA VERGARA FEM GR;SF09;;119,5;30;250;119,5;0;Gramo;Activo;421,045298;50314,91
Junio;PERFUMERIA;PERFUME TOMMY FEM GR;TF09;;-77,5;30;250;-77,5;0;Gramo;Activo;571,784533;-44313,3
Junio;HOGAR;ACIDO BORICO  1/4 LIBRA;AB00;;42;5;10;42;0;Unidad;Activo;1233,567446;51809,83
Junio;HOGAR;ACIDO BORICO 1/2 LIBRA;AB01;;31;6;12;31;0;Unidad;Activo;2346,566861;72743,57
Junio;HOGAR;ACIDO BORICO LB;AB02;;14;4;8;14;0;Unidad;Activo;4553;63742
Junio;HOGAR;ACIDO BORICO KG;AB03;;0;6;12;0;0;Unidad;Activo;5853;0
Junio;CUIDADO PERSONAL;ALCANFOR  1/4 LIBRA;AL00;;0;1;2;0;0;Unidad;Activo;6300,4495;0
Junio;CUIDADO PERSONAL;ALCANFOR 1/2 LIBRA;AL01;;0;0;0;0;0;Unidad;Activo;12500;0
Junio;CUIDADO PERSONAL;ALCANFOR LB;AL02;;0;0;0;0;0;Unidad;Activo;25000;0
Junio;CUIDADO PERSONAL;ALCANFOR KG;AL03;;0;0;0;0;0;Unidad;Activo;50000;0
Junio;CUIDADO PERSONAL;ALCANFOR GR;AL09;;0;35;70;0;0;Gramo;Activo;53,551403;0
Junio;CUIDADO PERSONAL;ALCANFORINA  1/4 LIBRA;ALP00;;0;0;0;0;0;Unidad;Activo;3125;0
Junio;CUIDADO PERSONAL;ALCANFORINA 1/2 LIBRA;ALP01;;0;0;0;0;0;Unidad;Activo;6250;0
Junio;CUIDADO PERSONAL;ALCANFORINA LB;ALP02;;0;0;0;0;0;Unidad;Activo;12500;0
Junio;CUIDADO PERSONAL;ALCANFORINA KG;ALP03;;0;0;0;0;0;Unidad;Activo;25000;0
Junio;CUIDADO PERSONAL;ALCANFORINA 12 BOLAS(46GR);ALP09;;0;0;0;0;0;Unidad;Activo;1150;0
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% 125GR;AE00;;0;0;0;0;0;Unidad;Activo;997;0
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% 250 ML;AE01;;0;0;0;0;0;Unidad;Activo;1401;0
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% 500 ML;AE02;;3;5;10;3;0;Unidad;Activo;3314,821875;9944,47
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% LIT;AE03;;9;3;6;9;0;Unidad;Activo;5777,821588;52000,39
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% MEDIO GAL;AE04;;0;2;4;0;0;Unidad;Activo;9477;0
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% GAL;AE05;;-8;6;12;-8;0;Unidad;Activo;16056,29085;-128450,33
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% GR;AE09;;-889;85;900;-889;0;Gramo;Activo;6,189689;-5502,63
Junio;DESINFECCION;ALCOHOL ETILICO AL 96% GARRAFA;AE06;;0;0;0;0;0;Unidad;Activo;70000;0
Junio;CUIDADO PERSONAL;ALCOHOL GLICERINADO 60 ML;AG08;;0;3;6;0;0;Unidad;Activo;1009,241119;0
Junio;CUIDADO PERSONAL;ALCOHOL GLICERINADO 125 ML;AG00;;4;0;0;4;0;Unidad;Activo;1837,5;7350
Junio;CUIDADO PERSONAL;ALCOHOL GLICERINADO X 500 ML C/P;AG02;;4;3;6;4;0;Unidad;Activo;3358,522238;13434,09
Junio;CUIDADO PERSONAL;ALCOHOL GLICERINADO LIT;AG03;;4;6;12;4;0;Unidad;Activo;5001,24;20004,96
